,ENTREPRISE,DERNIER,VAR,OUV,HAUT,BAS,VAR1JANV,VOL,DATE
0,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855277.6346438
1,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855338.0866315
2,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855398.5194619
3,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855458.9668944
4,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855519.532816
5,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855580.0071383
6,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855640.387171
7,CAPGEMINI,116.65,0.0039000000000000003,115.0,117.2,114.8,0.0712,395510.0,1605855700.795202
8,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605855761.2359974
9,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605855821.6750443
10,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605855882.145899
11,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605855942.6561136
12,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856003.094742
13,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856063.516757
14,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856123.9092968
15,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856184.3769448
16,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856244.8245425
17,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856305.2112458
18,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856365.640467
19,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856426.2537837
20,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856486.7245445
21,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856547.1307662
22,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856607.4961412
23,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856667.909651
24,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856728.3126538
25,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856788.7759926
26,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856849.3367853
27,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856909.8331904
28,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605856970.2707295
29,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857030.7446604
30,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857091.244511
31,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857151.637451
32,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857212.0382264
33,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857272.6365163
34,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857333.2195423
35,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857393.6326973
36,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857454.0023348
37,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857514.4354267
38,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857574.8396218
39,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857635.214243
40,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857695.711478
41,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857756.2795832
42,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857816.7137907
43,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857877.161881
44,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857937.5974772
45,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605857998.0273757
46,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858058.4801366
47,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858118.8709366
48,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858179.26182
49,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858239.8091617
50,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858300.270669
51,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858360.6820805
52,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858421.1183412
53,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858481.6444633
54,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858542.1231313
55,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858602.6161475
56,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858663.1590085
57,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858723.7315438
58,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858784.2324684
59,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858844.6254454
60,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858905.1021245
61,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605858965.5004702
62,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605859025.9010906
63,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605859086.3569942
64,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605859146.9224937
65,CAPGEMINI,116.65,0.0,0.0,0.0,0.0,0.0712,0.0,1605859207.5664613
66,CAPGEMINI,116.05,-0.0051,116.1,116.2,116.0,0.06570000000000001,4840.0,1605859268.0094123
67,CAPGEMINI,116.0,-0.005600000000000001,116.1,116.2,116.0,0.0652,4906.0,1605859328.4549289
68,CAPGEMINI,116.1,-0.004699999999999999,116.1,116.2,116.0,0.0661,5216.0,1605859388.9201484
69,CAPGEMINI,116.65,0.0,116.1,116.65,116.0,0.0712,5315.0,1605859449.3676112
70,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.05,116.0,0.0748,5477.0,1605859509.7908912
71,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.05,116.0,0.0748,5809.0,1605859570.324285
72,CAPGEMINI,116.95,0.0026,116.1,117.15,116.0,0.0739,6332.0,1605859630.9593475
73,CAPGEMINI,116.85,0.0017000000000000001,116.1,117.15,116.0,0.073,6498.0,1605859691.4639091
74,CAPGEMINI,116.8,0.0013,116.1,117.15,116.0,0.0725,6815.0,1605859751.8372695
75,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.15,116.0,0.0753,8929.0,1605859812.2696774
76,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.25,116.0,0.0753,10388.0,1605859872.743084
77,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.25,116.0,0.0753,10388.0,1605859933.2099688
78,CAPGEMINI,117.2,0.004699999999999999,116.1,117.25,116.0,0.0762,11262.0,1605859993.7110746
79,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.25,116.0,0.0748,11450.0,1605860054.153018
80,CAPGEMINI,117.25,0.0051,116.1,117.25,116.0,0.0767,11916.0,1605860114.7394347
81,CAPGEMINI,117.5,0.0073,116.1,117.5,116.0,0.079,16652.0,1605860175.143689
82,CAPGEMINI,117.5,0.0073,116.1,117.5,116.0,0.079,16652.0,1605860236.635272
83,CAPGEMINI,117.2,0.004699999999999999,116.1,117.5,116.0,0.0762,19362.0,1605860297.061876
84,CAPGEMINI,117.3,0.005600000000000001,116.1,117.5,116.0,0.0771,19875.0,1605860357.4831116
85,CAPGEMINI,117.3,0.005600000000000001,116.1,117.5,116.0,0.0771,20524.0,1605860417.9421191
86,CAPGEMINI,117.25,0.0051,116.1,117.5,116.0,0.0767,20574.0,1605860478.3139138
87,CAPGEMINI,117.55,0.0077,116.1,117.55,116.0,0.0794,21727.0,1605860538.8826323
88,CAPGEMINI,117.5,0.0073,116.1,117.55,116.0,0.079,21958.0,1605860599.371282
89,CAPGEMINI,117.55,0.0077,116.1,117.6,116.0,0.0794,22280.0,1605860659.8262558
90,CAPGEMINI,117.45,0.0069,116.1,117.6,116.0,0.0785,22639.0,1605860720.277601
91,CAPGEMINI,117.45,0.0069,116.1,117.6,116.0,0.0785,22639.0,1605860780.7052796
92,CAPGEMINI,117.6,0.008100000000000001,116.1,117.6,116.0,0.0799,22711.0,1605860841.1730294
93,CAPGEMINI,117.6,0.008100000000000001,116.1,117.65,116.0,0.0799,22968.0,1605860901.6289265
94,CAPGEMINI,117.5,0.0073,116.1,117.65,116.0,0.079,23404.0,1605860962.0919828
95,CAPGEMINI,117.35,0.006,116.1,117.65,116.0,0.0776,25241.0,1605861022.6837091
96,CAPGEMINI,117.35,0.006,116.1,117.65,116.0,0.0776,26337.0,1605861083.0842178
97,CAPGEMINI,117.35,0.006,116.1,117.65,116.0,0.0776,26640.0,1605861143.5434012
98,CAPGEMINI,117.35,0.006,116.1,117.65,116.0,0.0776,26789.0,1605861203.9490168
99,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,27264.0,1605861264.4197
100,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,27825.0,1605861325.1148465
101,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,27885.0,1605861385.5825424
102,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,28555.0,1605861446.1521754
103,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,28735.0,1605861506.6436863
104,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,28835.0,1605861567.0942073
105,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,28935.0,1605861627.513152
106,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,28935.0,1605861687.9670453
107,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,29208.0,1605861748.4566429
108,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,29641.0,1605861808.8392966
109,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,30110.0,1605861869.2783844
110,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,30258.0,1605861929.8297498
111,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,30517.0,1605861990.2997007
112,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,30957.0,1605862050.7196465
113,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,31561.0,1605862111.2134762
114,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,31628.0,1605862171.672369
115,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,32408.0,1605862232.1331046
116,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,32973.0,1605862292.5937622
117,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,32973.0,1605862353.0480392
118,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,33631.0,1605862413.5780036
119,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,33792.0,1605862473.9922097
120,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,33792.0,1605862534.4198656
121,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,33858.0,1605862594.7886398
122,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,33910.0,1605862655.157657
123,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,34044.0,1605862715.5959055
124,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,34258.0,1605862776.022229
125,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,34314.0,1605862836.5717344
126,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,34424.0,1605862896.9910305
127,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,34557.0,1605862957.370569
128,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,34978.0,1605863017.7812982
129,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,35072.0,1605863078.1987317
130,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,35103.0,1605863138.611302
131,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,35378.0,1605863199.0888922
132,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,35629.0,1605863259.5852869
133,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,35753.0,1605863320.1736276
134,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,36136.0,1605863380.5990357
135,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,36251.0,1605863441.0717072
136,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,36251.0,1605863501.470887
137,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,36395.0,1605863561.938501
138,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,36395.0,1605863622.3995705
139,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,36543.0,1605863682.8391953
140,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,36739.0,1605863743.469411
141,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,36969.0,1605863803.9253013
142,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37163.0,1605863864.3750205
143,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37163.0,1605863924.8334346
144,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37188.0,1605863985.2939062
145,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37217.0,1605864045.7303393
146,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37431.0,1605864106.2330306
147,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,37431.0,1605864166.6741946
148,CAPGEMINI,116.85,0.0017000000000000001,116.1,117.65,116.0,0.073,37501.0,1605864227.28678
149,CAPGEMINI,116.85,0.0017000000000000001,116.1,117.65,116.0,0.073,37501.0,1605864287.7370563
150,CAPGEMINI,116.85,0.0017000000000000001,116.1,117.65,116.0,0.073,37610.0,1605864348.1994894
151,CAPGEMINI,116.85,0.0017000000000000001,116.1,117.65,116.0,0.073,37610.0,1605864408.6394262
152,CAPGEMINI,116.9,0.0021,116.1,117.65,116.0,0.0735,37748.0,1605864469.07876
153,CAPGEMINI,116.9,0.0021,116.1,117.65,116.0,0.0735,37948.0,1605864529.6382623
154,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,38323.0,1605864590.0440388
155,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,39061.0,1605864650.499909
156,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,39061.0,1605864711.0956497
157,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,39092.0,1605864771.5456908
158,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,39436.0,1605864832.034639
159,CAPGEMINI,116.9,0.0021,116.1,117.65,116.0,0.0735,39940.0,1605864892.5996904
160,CAPGEMINI,116.9,0.0021,116.1,117.65,116.0,0.0735,39940.0,1605864953.0476851
161,CAPGEMINI,116.9,0.0021,116.1,117.65,116.0,0.0735,39940.0,1605865013.561296
162,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,40132.0,1605865074.0181074
163,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,40899.0,1605865134.603081
164,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,40899.0,1605865195.086876
165,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,41069.0,1605865255.5537734
166,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,41848.0,1605865316.0875077
167,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,42063.0,1605865376.5325658
168,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,42063.0,1605865437.0576537
169,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,42417.0,1605865497.5375032
170,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,42779.0,1605865558.0282874
171,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,43269.0,1605865618.643508
172,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,43452.0,1605865679.0545933
173,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,43452.0,1605865739.5657852
174,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,43452.0,1605865800.10886
175,CAPGEMINI,116.95,0.0026,116.1,117.65,116.0,0.0739,43452.0,1605865860.5897741
176,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,45223.0,1605865921.0749643
177,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,45325.0,1605865981.5577188
178,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,45344.0,1605866042.185066
179,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,45956.0,1605866102.5951765
180,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,46457.0,1605866163.2724032
181,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,47356.0,1605866223.6822062
182,CAPGEMINI,117.0,0.003,116.1,117.65,116.0,0.07440000000000001,47486.0,1605866284.1349576
183,CAPGEMINI,117.05,0.0034000000000000002,116.1,117.65,116.0,0.0748,47642.0,1605866344.5899665
184,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,47947.0,1605866405.056643
185,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,48230.0,1605866465.5509791
186,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,48590.0,1605866526.0639615
187,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,48680.0,1605866586.5258307
188,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,48750.0,1605866646.9546545
189,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,48750.0,1605866707.3873582
190,CAPGEMINI,117.2,0.004699999999999999,116.1,117.65,116.0,0.0762,48750.0,1605866767.79326
191,CAPGEMINI,117.1,0.0039000000000000003,116.1,117.65,116.0,0.0753,49003.0,1605866828.2316787
192,CAPGEMINI,117.15,0.0043,116.1,117.65,116.0,0.0758,49007.0,1605866888.681191
